session_id,datetime,hour,day_of_week,is_weekend,temperature,wholesale_price,retail_price,charging_sessions,energy_per_session,energy_sold_kwh,predicted_energy_sold_kwh,normalized_demand,demand_multiplier,time_multiplier,dynamic_price,Adjusted_demand_kwh,dynamic_revenue,dynamic_cost,dynamic_profit,static_markup_percent,static_retail_price,static_revenue,static_cost,static_profit
1,2025-01-01 00:00:00,0,2,0,25.12713381811182,0.1883187719767252,0.2353984649709065,5,13.923257117616249,69.61628558808124,106.85044662384108,0.3341253993385491,1.1670626996692746,1.0,0.2747247680269493,87.00110910294417,23.901359516393644,16.383942026879534,7.517417489514109,0.25,0.1875998790748117,20.04513086572221,20.121944893366376,-0.0768140276441613
2,2025-01-01 01:00:00,1,2,0,25.190453490111068,0.1822408907334161,0.2278011134167701,3,25.69724898176272,77.09174694528815,63.71519561202437,0.19923983334152318,1.0996199166707616,1.0,0.25049464135285543,55.17072937616019,13.819972068256693,10.054362863923679,3.765609204333014,0.25,0.1875998790748117,11.952962992043746,11.611514001589166,0.3414489904545803
3,2025-01-01 02:00:00,2,2,0,27.57343724190544,0.2068275801861181,0.2585344752326476,1,25.71456499462237,25.71456499462237,24.70782835604139,0.07726231641607982,1.0386311582080399,1.0,0.27146119899428,20.289848752856237,5.507906669862951,4.1965003198955815,1.3114063499673696,0.25,0.1875998790748117,4.63518561179457,5.110260350533993,-0.4750747387394236
4,2025-01-01 03:00:00,3,2,0,28.977748170419307,0.1985824839256212,0.2482281049070266,2,20.320313645229824,40.64062729045965,50.08024615299482,0.15660282922119909,1.0783014146105996,1.0,0.2676647166673551,41.53084453374295,11.11634173508028,8.247298267039483,2.869043468040797,0.25,0.1875998790748117,9.395048122338633,9.945059676668246,-0.5500115543296129
5,2025-01-01 04:00:00,4,2,0,28.29417938182307,0.208094313662536,0.26011789207817,2,24.234806665951748,48.469613331903496,48.10712862297494,0.1504328158661713,1.0752164079330857,1.0,0.279683025559416,38.66180105924757,10.813049493826595,8.045300956381631,2.767748537444964,0.25,0.1875998790748117,9.024891512306514,10.01081991307331,-0.985928400766797
6,2025-01-01 05:00:00,5,2,0,28.893787376659336,0.2103293075501339,0.2629116344376674,1,21.26857300456328,21.26857300456328,27.64422626632837,0.08644454405660149,1.0432222720283006,1.0,0.2760572161595508,22.43028976840078,6.192043351116775,4.717747315136589,1.4742960359801858,0.25,0.1875998790748117,5.186053504679936,5.8143909683560695,-0.6283374636761332
7,2025-01-01 06:00:00,6,2,0,30.866843737512227,0.186466063110705,0.2330825788883812,6,30.525788498508422,183.1547309910505,142.05141719599453,0.444200169460296,1.222100084730148,1.0,0.28485023940861204,112.5960645030891,32.07301593017245,20.995344869650022,11.07767106052243,0.25,0.1875998790748117,26.64882868837421,26.4877685238334,0.1610601645408067
8,2025-01-01 07:00:00,7,2,0,30.22335992593064,0.1928623654288005,0.2410779567860006,6,18.998655079279537,113.99193047567722,140.2992728985941,0.4387211477849944,1.219360573892497,1.2,0.35275314688729,90.89437241531111,32.06327590384628,17.530103668183216,14.533172235663066,0.25,0.1875998790748117,26.320126630060265,27.058449639163666,-0.7383230091033965
9,2025-01-01 08:00:00,8,2,0,30.914535838456064,0.1670747862087076,0.2088434827608845,8,27.1296969314124,217.0375754512992,186.5040140982063,0.583205126022387,1.2916025630111936,1.2,0.3236913331225709,132.3854238527469,42.852014332892246,22.11826638734683,20.733747945545417,0.25,0.1875998790748117,34.988130491790486,31.16011828252361,3.828012209266877
10,2025-01-01 09:00:00,9,2,0,28.66311423006166,0.1498350986293605,0.1872938732867006,8,25.83659027944939,206.6927222355951,181.9882130411244,0.5690840448364309,1.2845420224182154,1.2,0.2887042209338872,142.75620799639924,41.2143198130764,21.389890505093984,19.824429307982417,0.25,0.1875998790748117,34.140966759556015,27.268221850397943,6.872744909158069
11,2025-01-01 10:00:00,10,2,0,27.65525588458356,0.1304916231528148,0.1631145289410185,5,19.29281851093252,96.4640925546626,115.14181739220344,0.3600528302158002,1.1800264151079,1.0,0.19247945283828388,113.94385715044561,21.93185127860135,14.86871886785411,7.06313241074724,0.25,0.1875998790748117,21.60059101923142,15.025042644273627,6.575548374957792
12,2025-01-01 11:00:00,11,2,0,26.936425954615625,0.1167358234166658,0.1459197792708322,6,25.87121995609648,155.2273197365789,135.81016785057733,0.42468354603194164,1.212341773015971,1.0,0.1769046439192998,138.90723100186483,24.57333423820082,16.2154499895317,8.357884248669123,0.25,0.1875998790748117,25.477971065898192,15.853911772392738,9.624059293505454
13,2025-01-01 12:00:00,12,2,0,24.05662442968063,0.1167471223240251,0.1459339029050314,5,20.3422550887903,101.7112754439515,107.3587943955633,0.3357150221019195,1.1678575110509597,1.0,0.17043000462462238,111.28915305034775,18.967010869041076,12.9926883645061,5.974322504534976,0.25,0.1875998790748117,20.14049684622525,12.533830301858687,7.606666544366563
14,2025-01-01 13:00:00,13,2,0,23.51545594308725,0.1078095146502598,0.1347618933128248,8,19.165023349798386,153.32018679838708,171.77839333867115,0.5371575513771549,1.2685787756885776,1.0,0.17095607762825799,177.8744430496557,30.408717094080092,19.176557373868658,11.232159720211435,0.25,0.1875998790748117,32.225605818000155,18.51934521324356,13.706260604756595
15,2025-01-01 14:00:00,14,2,0,23.32800483236176,0.0901737989303071,0.1127172486628839,5,22.27773895765438,111.38869478827188,106.76701406898984,0.33386450257500405,1.166932251287502,1.0,0.13153339274111228,119.53045797889082,15.722246673862465,10.778515483836022,4.943731190026442,0.25,0.1875998790748117,20.02947892852122,9.627587259046358,10.40189166947486
16,2025-01-01 15:00:00,15,2,0,21.91386348610932,0.0869996521887086,0.1087495652358857,6,20.368410867971008,122.21046520782603,125.38637218478404,0.3920879416193766,1.1960439708096884,1.0,0.130069261828556,140.76709720792272,18.30947242358309,12.24668849670341,6.062783926879682,0.25,0.1875998790748117,23.522468259494826,10.908570769280178,12.613897490214644
17,2025-01-01 16:00:00,16,2,0,19.4078416351954,0.0925412704654516,0.1156765880818145,5,20.669694900208555,103.34847450104276,97.57596124540532,0.30512373178690455,1.1525618658934522,1.0,0.1333244241997644,108.86803607526684,14.51476822349413,10.07478637148381,4.43998185201032,0.25,0.1875998790748117,18.305238530246555,9.029803420537478,9.275435109709075
18,2025-01-01 17:00:00,17,2,0,19.827698503999308,0.1074551282596083,0.1343189103245104,9,18.34793678661457,165.13143107953118,185.0163725982005,0.5785532146269027,1.2892766073134514,1.3,0.22512649770159188,170.21244225785276,38.31933099074483,18.29019981419874,20.02913117654609,0.25,0.1875998790748117,34.70904912628272,19.880958047667114,14.828091078615609
19,2025-01-01 18:00:00,18,2,0,20.82191789103656,0.100039401092344,0.1250492513654301,10,20.748745710738707,207.48745710738703,209.4024466970708,0.6548093932769455,1.3274046966384727,1.3,0.21578825264567592,196.8166936075475,42.47073040507205,19.68942415347442,22.781306251597627,0.25,0.1875998790748117,39.28387367834019,20.948495354846447,18.335378323493742
20,2025-01-01 19:00:00,19,2,0,20.51259107206844,0.1193157235396393,0.1491446544245492,8,23.71362654070004,189.70901232560027,164.36108435273098,0.5139633448459519,1.2569816724229759,1.3,0.24371372629697163,144.69596980762037,35.26439398196926,17.26450433086603,17.999889651103235,0.25,0.1875998790748117,30.834119549177263,19.610861701305787,11.223257847871476
21,2025-01-01 20:00:00,20,2,0,21.263858985278905,0.1365465639522708,0.1706832049403385,7,17.74924016647167,124.24468116530169,143.63479564087424,0.44915145391362127,1.2245757269568107,1.3,0.27171886269987333,117.87270436002537,32.02823717206449,16.095112764123314,15.933124407941179,0.25,0.1875998790748117,26.945870293163303,19.612837808747983,7.33303248441532
22,2025-01-01 21:00:00,21,2,0,19.171402620349205,0.1320761189732805,0.1650951487166006,7,21.261695702818635,148.83186991973045,138.96397234505355,0.43454561230726835,1.2172728061536342,1.3,0.2612555854487904,117.1398867558998,30.60344969381761,15.471381619688827,15.132068074128782,0.25,0.1875998790748117,26.069624407687527,18.353822144444955,7.715802263242573
23,2025-01-01 22:00:00,22,2,0,23.33877582566195,0.1657712703648615,0.207214087956077,5,19.53975251026155,97.69876255130777,103.72635231850136,0.3243562379515343,1.1621781189757672,1.0,0.24081967896607273,91.95599139702192,22.144812327237766,15.243661511544598,6.901150815693168,0.25,0.1875998790748117,19.459051151822173,17.194849194151168,2.264201957671005
24,2025-01-01 23:00:00,23,2,0,22.97457324829616,0.1795251355492829,0.2244064194366037,6,19.366518419889225,116.19911051933536,124.08895930701472,0.38803088234083427,1.1940154411704171,1.0,0.26794472990507,102.8311440581504,27.553063120490453,18.460775075727287,9.092288044763166,0.25,0.1875998790748117,23.2790737605152,22.27708723976127,1.0019865207539276
25,2025-01-02 00:00:00,0,3,0,24.65616771483476,0.1804310576015789,0.2255388220019737,3,29.14750185333456,87.44250556000368,62.54409824711978,0.1955777674627479,1.0977888837313738,1.0,0.24759401164363573,54.543498374368454,13.50464357158801,9.841341096977299,3.6633024746107115,0.25,0.1875998790748117,11.733265268002816,11.28489779346488,0.4483674745379371
26,2025-01-02 01:00:00,1,3,0,25.24708912092625,0.1831054314274117,0.2288817892842647,2,26.68094689944615,53.3618937988923,42.04298809853883,0.1314700184386105,1.0657350092193052,1.0,0.24392733581299691,36.993572064917416,9.023743476001412,6.773723972987749,2.2500195030136627,0.25,0.1875998790748117,7.887259483229633,7.698299474280487,0.1889600089491461
27,2025-01-02 02:00:00,2,3,0,26.896385756047817,0.2002945145768882,0.2503681432211103,0,20.721421628486564,0.0,1.6355453840990606,0.005114412450911424,1.0025572062254557,1.0,0.2628865503821658,1.3729977356715857,0.3609426384132279,0.27500391498150695,0.08593872343172093,0.25,0.1875998790748117,0.3068281162783502,0.3275907687765915,-0.0207626524982412
28,2025-01-02 03:00:00,3,3,0,27.66350113576531,0.1996905587405251,0.2496131984256563,4,21.10640497019568,84.42561988078269,90.51933863163562,0.28305740522200323,1.1415287026110017,1.0,0.28494063055342195,71.73207610416578,20.43938299602705,14.324218356858735,6.115164639168315,0.25,0.1875998790748117,16.981416981226776,18.075857308174115,-1.094440326947339
29,2025-01-02 04:00:00,4,3,0,29.83616969361925,0.1977533513960659,0.2471916892450823,2,21.017969324448444,42.03593864889689,52.11236617631327,0.1629573456106855,1.0814786728053427,1.0,0.2673325400132823,43.25296254870125,11.562924341243678,8.553418301814196,3.009506039429482,0.25,0.1875998790748117,9.77627359297868,10.305395060544935,-0.5291214675662577
30,2025-01-02 05:00:00,5,3,0,31.576126644553486,0.2085600175273192,0.2607000219091491,0,26.41869386134121,0.0,12.17744351719402,0.03807932775825409,1.019039663879127,1.0,0.27373502300460656,9.940969047757571,2.7211913909760006,2.073288678838857,0.6479027121371437,0.25,0.1875998790748117,2.284486931265948,2.539727833383924,-0.255240902117976
31,2025-01-02 06:00:00,6,3,0,31.673445951975072,0.1789326767208783,0.2236658459010979,2,19.940296201349305,39.88059240269861,57.160772185727225,0.178743902683833,1.0893719513419164,1.0,0.2436552989978194,50.32884648556929,12.262890138656736,9.00547521793708,3.257414920719656,0.25,0.1875998790748117,10.72335394986529,10.2279299706245,0.4954239792407886
32,2025-01-02 07:00:00,7,3,0,28.671715034043928,0.1702835103438465,0.2128543879298081,8,24.265135911331846,194.1210872906548,181.15941506476605,0.566492362128762,1.283246181064381,1.2,0.327773496520467,127.01488006996344,41.63211135065969,21.628539644216044,20.003571706443648,0.25,0.1875998790748117,33.98548435941374,30.848461129066276,3.1370232303474666
33,2025-01-02 08:00:00,8,3,0,29.073224985462875,0.1579460980263942,0.1974326225329928,6,30.347212059148383,182.0832723548903,139.06644436792095,0.4348660462094507,1.2174330231047255,1.2,0.2884331934118027,109.16763938396616,31.487570844745438,17.242602671449973,14.244968173295465,0.25,0.1875998790748117,26.088848146786003,21.96500225431774,4.123845892468264
34,2025-01-02 09:00:00,9,3,0,26.059460637104337,0.1401601079895609,0.1752001349869512,7,22.872791078760148,160.10953755132104,154.5710214004867,0.4833494466655928,1.2416747233327965,1.2,0.26104989496534947,130.36366255980232,34.03142041853466,18.271785022296573,15.759635396238085,0.25,0.1875998790748117,28.997504923201443,21.664691051548942,7.3328138716524975
35,2025-01-02 10:00:00,10,3,0,27.81683050352044,0.1242401906838351,0.1553002383547938,3,25.946021691319977,77.83806507395994,72.23716306504902,0.22588834879804773,1.1129441743990238,1.0,0.17284049555974762,74.51046089226587,12.878424985004427,9.25719386919555,3.621231115808877,0.25,0.1875998790748117,13.551683055710653,8.97475891366098,4.576924142049673
36,2025-01-02 11:00:00,11,3,0,25.8226345656766,0.1260748796480116,0.1575935995600144,6,24.96693169967166,149.80159019802997,132.84040474065364,0.4153969841466426,1.2076984920733214,1.0,0.19032555254903621,132.06837957881982,25.135987317594733,16.65050506070762,8.485482256887114,0.25,0.1875998790748117,24.92084386559567,16.747838040071056,8.173005825524616
37,2025-01-02 12:00:00,12,3,0,26.04200349853249,0.1164262816243648,0.145532852030456,6,20.90474993734679,125.42849962408071,133.75057194701856,0.4182431115228072,1.2091215557614037,1.0,0.1759669084614591,137.06809321761233,24.11944861221033,15.958328422668421,8.16112018954191,0.25,0.1875998790748117,25.09159112344759,15.572081756923447,9.51950936652414
38,2025-01-02 13:00:00,13,3,0,23.946380590450502,0.1076602381662922,0.1345752977078653,3,17.533577984474142,52.60073395342243,63.94401754206835,0.1999553681957903,1.0999776840978952,1.0,0.14802982430948247,69.33904932680802,10.26424728963393,7.465058564748434,2.7991887248854965,0.25,0.1875998790748117,11.995889958449665,6.884228157888645,5.111661800561018
39,2025-01-02 14:00:00,14,3,0,20.85958124476546,0.0794271950899942,0.0992839938624927,11,23.831805762928862,262.14986339221747,232.08548932898708,0.7257401279353003,1.36287006396765,1.0,0.1353111830663392,257.9606608042556,34.904962197998465,20.48909173124343,14.415870466755035,0.25,0.1875998790748117,43.53920973313649,18.433899438490226,25.105310294646262
40,2025-01-02 15:00:00,15,3,0,20.88766416895905,0.1045246961646438,0.1306558702058047,4,23.804043961608805,95.21617584643522,78.7475129606345,0.24624645985353133,1.1231232299267657,1.0,0.14674264295443565,85.60765753384496,12.562293923654613,8.948114393092023,3.6141795305625894,0.25,0.1875998790748117,14.7730239088572,8.23105986593167,6.541964042925532
41,2025-01-02 16:00:00,16,3,0,21.094590549477186,0.1123838118898337,0.1404797648622922,3,26.6113566051238,79.8340698153714,57.14187553991475,0.17868481215564383,1.0893424060778218,1.0,0.15303056506033602,61.3537235403661,9.388994981937863,6.895165325101366,2.493829656836497,0.25,0.1875998790748117,10.71980894139595,6.4218217917100695,4.297987149685881
42,2025-01-02 17:00:00,17,3,0,19.649004431585485,0.1178500484177023,0.1473125605221279,11,20.423719003762724,224.66090904139,227.71118656292956,0.7120615172722862,1.356030758636143,1.3,0.25968847216189,192.7103557511685,50.04465785479524,22.710924755867843,27.333733098927397,0.25,0.1875998790748117,42.71859106318748,26.83577436169369,15.882816701493793
43,2025-01-02 18:00:00,18,3,0,20.53188165332908,0.1060687422690078,0.1325859278362598,8,17.62778386685655,141.0222709348524,164.94496485840295,0.5157891613332749,1.2578945806666375,1.3,0.21681285612725582,154.67089965732,33.53463951447574,16.405747792267842,17.1288917222079,0.25,0.1875998790748117,30.943655461435466,17.49550496613649,13.448150495298975
44,2025-01-02 19:00:00,19,3,0,18.50391439017201,0.1213357950946005,0.1516697438682507,9,20.38744307670191,183.4869876903172,181.38192624065735,0.5671881630154322,1.283594081507716,1.3,0.25308710124500117,156.05526065865658,39.49557355413246,18.935089130713227,20.560484423419236,0.25,0.1875998790748117,34.02722742910374,22.00812023620034,12.019107192903398
45,2025-01-02 20:00:00,20,3,0,20.18729871685873,0.1271072743748872,0.158884092968609,9,18.368843656257543,165.3195929063179,185.05879449473963,0.5786858695064068,1.2893429347532033,1.3,0.26631290752787123,154.00005772285834,41.01220313163441,19.574527590727822,21.437675540906586,0.25,0.1875998790748117,34.71700746894359,23.522318967328733,11.19468850161486
46,2025-01-02 21:00:00,21,3,0,22.51197002470835,0.1314757125121199,0.1643446406401499,8,23.80161137335938,190.41289098687503,168.5141923057435,0.5269502709388446,1.2634751354694223,1.3,0.269938977225433,138.92929771313658,37.50243253133177,18.26582840564306,19.23660412568871,0.25,0.1875998790748117,31.61324209894705,22.15552350180202,9.457718597145032
47,2025-01-02 22:00:00,22,3,0,21.38649907227194,0.1654500555526536,0.206812569440817,2,23.15683584712009,46.31367169424018,33.901327391684546,0.10601073660206942,1.0530053683010347,1.0,0.21777474585331083,31.720157461931187,6.907849229699066,5.248101814215435,1.659747415483631,0.25,0.1875998790748117,6.359884919155624,5.608976500262905,0.7509084188927186
48,2025-01-02 23:00:00,23,3,0,23.493670124163387,0.1857086155980931,0.2321357694976163,2,23.513683664489744,47.02736732897949,37.96761609916693,0.11872617562120998,1.059363087810605,1.0,0.24591606556628567,33.2466608576281,8.175888031324535,6.1741913611294255,2.001696670195109,0.25,0.1875998790748117,7.122720188962592,7.050913423336163,0.0718067656264285
49,2025-01-03 00:00:00,0,4,0,26.229069305976125,0.1993396810816859,0.2491746013521073,3,20.38988683037699,61.16966049113097,65.42044915870564,0.2045722258608,1.1022861129304,1.0,0.27466170276539636,53.2762545280838,14.632946785646155,10.620071586854948,4.012875198791207,0.25,0.1875998790748117,12.272868351193049,13.040891471517028,-0.7680231203239813
50,2025-01-03 01:00:00,1,4,0,25.994576297519945,0.1983592133227658,0.2479490166534572,6,21.78138018969539,130.68828113817233,130.22556514966357,0.40722028156699364,1.2036101407834967,1.0,0.2984339508413972,99.45064204241326,29.679448018430946,19.726951119977073,9.952496898453873,0.25,0.1875998790748117,24.4303002745259,25.83144065759985,-1.4011403830739475
51,2025-01-03 02:00:00,2,4,0,27.80844766096763,0.2066296855814238,0.2582871069767798,1,17.91488409340554,17.91488409340554,25.261683944321973,0.07899424384790064,1.0394971219239504,1.0,0.2712014623256188,20.758660203065478,5.6297790029919845,4.289355430851035,1.3404235721409492,0.25,0.1875998790748117,4.739088853180915,5.219813810672552,-0.4807249574916366
52,2025-01-03 03:00:00,3,4,0,29.41254798743613,0.2137220639037807,0.2671525798797259,1,20.449465338186016,20.449465338186016,28.70022027923318,0.08974667738790204,1.044873338693951,1.0,0.2805102088737122,23.014615481201787,6.455834595780083,4.918731120594349,1.5371034751857344,0.25,0.1875998790748117,5.384157853804604,6.133870312570856,-0.7497124587662523
53,2025-01-03 04:00:00,4,4,0,27.886253730914817,0.2015488403249733,0.2519360504062167,3,20.911000278512383,62.73300083553716,69.19678076611855,0.21638095803019922,1.1081904790150996,1.0,0.27919313238083754,55.68300175958697,15.546311681626776,11.222844430458203,4.323467251168573,0.25,0.1875998790748117,12.9813077040901,13.94653091763261,-0.9652232135425116
54,2025-01-03 05:00:00,5,4,0,29.670955067100863,0.1919628223694137,0.2399535279617671,2,19.98945183211542,39.97890366423084,51.97109809872714,0.16251559497389664,1.0812577974869484,1.0,0.25945162314316317,44.00901612307344,11.418210666065042,8.44809494468621,2.970115721378832,0.25,0.1875998790748117,9.74977171870639,9.976518672669332,-0.2267469539629427
55,2025-01-03 06:00:00,6,4,0,31.36864760133037,0.1759119317447064,0.2198899146808831,1,22.41500587981833,22.41500587981833,34.808743785201514,0.10884826208212252,1.0544241310410614,1.0,0.23185723221208326,31.52400208160558,7.309067870889021,5.545448102499384,1.7636197683896375,0.25,0.1875998790748117,6.530116124849909,6.123273360861342,0.4068427639885668
56,2025-01-03 07:00:00,7,4,0,29.629353623638995,0.1711998297862291,0.2139997872327864,5,23.946072179438502,119.73036089719253,118.04088460712128,0.3691183233559814,1.1845591616779907,1.2,0.3041944902764854,88.69559693520225,26.980711899472446,15.184671098094608,11.796040801377838,0.25,0.1875998790748117,22.14445567817976,20.20857935255508,1.9358763256246831
57,2025-01-03 08:00:00,8,4,0,30.31358485398868,0.1718598302962911,0.2148247878703639,7,20.206467940156017,141.44527558109212,163.1438511773684,0.5101570105379827,1.2550785052689912,1.2,0.32354636838607737,115.85419634462028,37.48420448958945,19.910682522899627,17.573521966689825,0.25,0.1875998790748117,30.605766752673397,28.037874577225903,2.56789217544749
58,2025-01-03 09:00:00,9,4,0,27.91434798378355,0.1530476889055817,0.1913096111319771,10,19.795148227447022,197.9514822744702,223.65405501539112,0.6993747130396135,1.3496873565198069,1.2,0.3098497959906604,165.35617171532607,51.2355760717904,25.307379927305174,25.928196144485224,0.25,0.1875998790748117,41.95747367547867,34.22973623446744,7.727737441011229
59,2025-01-03 10:00:00,10,4,0,27.38439467694725,0.1507236898000251,0.1884046122500314,2,23.31926830199441,46.63853660398881,48.377618687095165,0.15127864855613138,1.0756393242780657,1.0,0.20265540981149477,46.82463106534805,9.489264797820159,7.0575811676941385,2.4316836301260203,0.25,0.1875998790748117,9.075635415626406,7.291653192257629,1.7839822233687777
